"1","2","3","4","5","6","NA","NA","NA","NA"
"Comedy","War",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Musical",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Crime","Drama",NA,NA,NA,NA,NA,NA,NA
"Action","Crime","Thriller",NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Sci-Fi","Thriller",NA,NA,NA,NA,NA,NA
"Drama","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Drama","Thriller",NA,NA,NA,NA,NA,NA,NA
"Adventure","Children",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Comedy","Fantasy",NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Western",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thriller",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Mystery",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Crime","Drama",NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Thriller",NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Romance","Thriller",NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Children","Romance",NA,NA,NA,NA,NA,NA,NA
"Action","Drama","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Fantasy","Romance",NA,NA,NA,NA,NA,NA,NA
"Crime","Drama","Thriller",NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Horror","Sci-Fi",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Mystery","Romance",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Drama","Mystery",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Crime","Drama","Sci-Fi","Thriller",NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","War",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Children","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Crime","Horror",NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Fantasy","Mystery",NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Thriller",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Sci-Fi","Thriller",NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance","Thriller",NA,NA,NA,NA,NA,NA,NA
"Action","Crime",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Children","Comedy","Fantasy","Sci-Fi",NA,NA,NA,NA
"Action","Adventure","Thriller",NA,NA,NA,NA,NA,NA,NA
"Action","Mystery","Thriller",NA,NA,NA,NA,NA,NA,NA
"Drama","Musical",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Animation","Children","Fantasy","Musical",NA,NA,NA,NA,NA,NA
"Action","Adventure","Comedy","Romance",NA,NA,NA,NA,NA,NA
"Action","Drama","Western",NA,NA,NA,NA,NA,NA,NA
"Crime","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Animation","Children","Fantasy",NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Children","Comedy",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Children","Drama",NA,NA,NA,NA,NA,NA,NA
"Crime","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Children","Comedy",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Fantasy","Romance","Thriller",NA,NA,NA,NA,NA
"Adventure","Animation","Children","Comedy","Musical",NA,NA,NA,NA,NA
"Action","Sci-Fi",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Drama","Western",NA,NA,NA,NA,NA,NA,NA
"Action","Crime","Thriller",NA,NA,NA,NA,NA,NA,NA
"Crime","Horror","Thriller",NA,NA,NA,NA,NA,NA,NA
"Animation","Children","Drama","Fantasy","Musical",NA,NA,NA,NA,NA
"Animation","Children","Fantasy","Musical","Romance","IMAX",NA,NA,NA,NA
"Animation","Children","Fantasy","Musical",NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Western",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Comedy","Crime",NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Fantasy","Horror",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Crime","Drama","Thriller",NA,NA,NA,NA,NA,NA
"Adventure","Children",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Animation","Horror","Sci-Fi",NA,NA,NA,NA,NA
"Action","Horror","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Animation","Children",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Drama","Mystery","Thriller",NA,NA,NA,NA,NA,NA
"Adventure","Animation","Children","Fantasy","Musical","Romance",NA,NA,NA,NA
"Drama","War",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Romance",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Crime","Drama","War",NA,NA,NA,NA,NA,NA
"Action","Adventure","Mystery","Thriller",NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Fantasy",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Animation","Children","Fantasy","Musical",NA,NA,NA,NA,NA
"Thriller",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","War",NA,NA,NA,NA,NA,NA,NA
"Action",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Sci-Fi",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Animation","Children","Comedy","Fantasy","Sci-Fi",NA,NA,NA,NA
"Adventure","Comedy","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Drama","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Mystery","Romance","Sci-Fi","Thriller",NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Comedy","War",NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Sci-Fi","Thriller",NA,NA,NA,NA,NA,NA,NA
"Action","Crime","Drama",NA,NA,NA,NA,NA,NA,NA
"Mystery","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Drama","Thriller",NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Animation","Children","Comedy","Musical",NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Children",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Mystery","Western",NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Fantasy","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Animation","Comedy",NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Fantasy","Horror","Thriller",NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Thriller",NA,NA,NA,NA,NA,NA,NA
"Horror",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Romance","Thriller",NA,NA,NA,NA,NA,NA
"Action","Sci-Fi",NA,NA,NA,NA,NA,NA,NA,NA
"Animation","Sci-Fi",NA,NA,NA,NA,NA,NA,NA,NA
"Horror","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animation","Children","Comedy",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Sci-Fi","Thriller",NA,NA,NA,NA,NA,NA,NA
"Comedy","War",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","War",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Crime",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Horror","Mystery",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Crime","Drama",NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Sci-Fi","Thriller",NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Animation","Children","Drama","Musical","Romance",NA,NA,NA,NA,NA
"Comedy","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Drama","Thriller",NA,NA,NA,NA,NA,NA,NA
"Comedy","Fantasy","Romance","Sci-Fi",NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Drama","Thriller",NA,NA,NA,NA,NA,NA
"Comedy","Horror","Thriller",NA,NA,NA,NA,NA,NA,NA
"Drama","Mystery","Western",NA,NA,NA,NA,NA,NA,NA
"Children","Comedy",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Children",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure",NA,NA,NA,NA,NA,NA,NA,NA
"Children","Comedy","Fantasy",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Mystery",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Children",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Fantasy","Musical",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Thriller",NA,NA,NA,NA,NA,NA,NA
"Children","Comedy","Fantasy",NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Action","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Children","Comedy",NA,NA,NA,NA,NA,NA,NA,NA
"Horror",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Horror",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Sci-Fi","Thriller",NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Crime","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Comedy","Crime","Thriller",NA,NA,NA,NA,NA,NA
"Crime","Drama","Romance","Thriller",NA,NA,NA,NA,NA,NA
"Comedy","Crime",NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Drama","Musical","Thriller",NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Crime","Drama",NA,NA,NA,NA,NA,NA,NA
"Action","Comedy","Crime","Thriller",NA,NA,NA,NA,NA,NA
"Horror","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Sci-Fi","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Children","Comedy",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Children","Drama","Fantasy",NA,NA,NA,NA,NA,NA,NA
"Action","Comedy","Crime",NA,NA,NA,NA,NA,NA,NA
"Adventure","Animation","Children","Musical",NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Horror","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Drama","Romance","War",NA,NA,NA,NA,NA,NA
"Comedy","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Comedy","Musical","Romance",NA,NA,NA,NA,NA,NA,NA
"Musical","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Musical",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Mystery","Romance","Thriller",NA,NA,NA,NA,NA,NA
"Mystery","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Musical","Romance",NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Mystery","Romance","Thriller",NA,NA,NA,NA,NA
"Comedy","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Comedy","Crime",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Crime","Mystery","Romance","Thriller",NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Film-Noir","Mystery",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Musical","Romance",NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Children","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Musical",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Children","Fantasy","Musical",NA,NA,NA,NA,NA,NA
"Drama","Romance","War",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Film-Noir","Romance",NA,NA,NA,NA,NA,NA,NA
"Drama","Mystery",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Drama","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Mystery","Romance","Thriller",NA,NA,NA,NA,NA,NA
"Drama","Film-Noir","Mystery","Thriller",NA,NA,NA,NA,NA,NA
"Film-Noir","Romance","Thriller",NA,NA,NA,NA,NA,NA,NA
"Mystery","Romance","Thriller",NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Mystery","Romance","Thriller",NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Musical",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Musical",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Romance",NA,NA,NA,NA,NA,NA,NA
"Adventure",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Film-Noir","Mystery",NA,NA,NA,NA,NA,NA,NA
"Drama","Fantasy","Romance",NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Musical","Romance",NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","War",NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance","Western",NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Crime",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Comedy",NA,NA,NA,NA,NA,NA,NA,NA
"Children","Drama","Fantasy","Romance",NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Musical",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Mystery","Thriller",NA,NA,NA,NA,NA,NA,NA
"Horror","Sci-Fi","Thriller",NA,NA,NA,NA,NA,NA,NA
"Adventure","Comedy","Romance","War",NA,NA,NA,NA,NA,NA
"Adventure","Comedy","Crime","Drama","Romance",NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Romance","War",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","War",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Children",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Thriller",NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Crime","Drama","Thriller",NA,NA,NA,NA,NA,NA
"Action","Crime",NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Film-Noir",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Children","Comedy",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Children","Comedy","Western",NA,NA,NA,NA,NA,NA,NA
"Adventure","Western",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Children","Fantasy",NA,NA,NA,NA,NA,NA,NA
"Children","Comedy",NA,NA,NA,NA,NA,NA,NA,NA
"Children","Comedy","Fantasy","Romance",NA,NA,NA,NA,NA,NA
"Children","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Children","Comedy","Romance",NA,NA,NA,NA,NA,NA,NA
"Children","Comedy","Drama",NA,NA,NA,NA,NA,NA,NA
"Adventure","Children","Drama",NA,NA,NA,NA,NA,NA,NA
"Children","Comedy",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Children",NA,NA,NA,NA,NA,NA,NA,NA
"Children","Comedy","Mystery",NA,NA,NA,NA,NA,NA,NA
"Adventure","Drama","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Children","Comedy",NA,NA,NA,NA,NA,NA,NA,NA
"Animation","Children","Fantasy","Musical","Romance",NA,NA,NA,NA,NA
"Animation","Children","Musical",NA,NA,NA,NA,NA,NA,NA
"Animation","Children","Musical",NA,NA,NA,NA,NA,NA,NA
"Animation","Children","Fantasy","Musical",NA,NA,NA,NA,NA,NA
"Adventure","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Children","Comedy","Fantasy","Musical",NA,NA,NA,NA,NA,NA
"Animation","Children","Drama","Musical",NA,NA,NA,NA,NA,NA
"Adventure","Animation","Children","Musical",NA,NA,NA,NA,NA,NA
"Adventure","Children","Musical",NA,NA,NA,NA,NA,NA,NA
"Adventure","Animation","Children","Fantasy","Musical",NA,NA,NA,NA,NA
"Animation","Children","Drama",NA,NA,NA,NA,NA,NA,NA
"Comedy","Crime","Drama","Thriller",NA,NA,NA,NA,NA,NA
"Musical","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Crime","Thriller",NA,NA,NA,NA,NA,NA,NA
"Action","Horror","Sci-Fi","Thriller",NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Drama","Thriller",NA,NA,NA,NA,NA,NA,NA
"Action","Adventure",NA,NA,NA,NA,NA,NA,NA,NA
"Documentary","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thriller",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Musical","Romance",NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Thriller",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animation","Children","Comedy","Fantasy","Musical","Romance",NA,NA,NA,NA
"Comedy","Musical","Romance",NA,NA,NA,NA,NA,NA,NA
"Crime","Film-Noir",NA,NA,NA,NA,NA,NA,NA,NA
"Children","Comedy","Fantasy","Musical",NA,NA,NA,NA,NA,NA
"Drama","Horror","Thriller",NA,NA,NA,NA,NA,NA,NA
"Comedy","Sci-Fi",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","War",NA,NA,NA,NA,NA,NA,NA,NA
